checkedAt,sku,name,salePrice,regularPrice,url,changed
2025-12-19T21:15:04Z,6625834,"TCL - 75"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",649.99,1199.99,https://api.bestbuy.com/click/-/6625834/pdp,FALSE
2025-12-20T13:24:09Z,6625835,"TCL - 55"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",349.99,699.99,https://api.bestbuy.com/click/-/6625835/pdp,FALSE
2025-12-20T13:24:09Z,6625874,"TCL - 65"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",469.99,899.99,https://api.bestbuy.com/click/-/6625874/pdp,FALSE
2025-12-20T13:24:09Z,6625834,"TCL - 75"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",649.99,1199.99,https://api.bestbuy.com/click/-/6625834/pdp,FALSE
2025-12-20T21:13:02Z,6625835,"TCL - 55"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",349.99,699.99,https://api.bestbuy.com/click/-/6625835/pdp,FALSE
2025-12-20T21:13:02Z,6625874,"TCL - 65"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",469.99,899.99,https://api.bestbuy.com/click/-/6625874/pdp,FALSE
2025-12-20T21:13:02Z,6625834,"TCL - 75"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",649.99,1199.99,https://api.bestbuy.com/click/-/6625834/pdp,FALSE
2025-12-21T13:24:25Z,6625835,"TCL - 55"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",349.99,699.99,https://api.bestbuy.com/click/-/6625835/pdp,FALSE
2025-12-21T13:24:25Z,6625874,"TCL - 65"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",469.99,899.99,https://api.bestbuy.com/click/-/6625874/pdp,FALSE
2025-12-21T13:24:25Z,6625834,"TCL - 75"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",649.99,1199.99,https://api.bestbuy.com/click/-/6625834/pdp,FALSE
2025-12-21T21:14:25Z,6625835,"TCL - 55"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",349.99,699.99,https://api.bestbuy.com/click/-/6625835/pdp,FALSE
2025-12-21T21:14:25Z,6625874,"TCL - 65"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",469.99,899.99,https://api.bestbuy.com/click/-/6625874/pdp,FALSE
2025-12-21T21:14:25Z,6625834,"TCL - 75"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",649.99,1199.99,https://api.bestbuy.com/click/-/6625834/pdp,FALSE
2025-12-22T13:31:03Z,6625835,"TCL - 55"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",349.99,699.99,https://api.bestbuy.com/click/-/6625835/pdp,FALSE
2025-12-22T13:31:03Z,6625874,"TCL - 65"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",499.99,899.99,https://api.bestbuy.com/click/-/6625874/pdp,TRUE
2025-12-22T13:31:03Z,6625834,"TCL - 75"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",649.99,1199.99,https://api.bestbuy.com/click/-/6625834/pdp,FALSE
2025-12-22T21:14:40Z,6625835,"TCL - 55"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",349.99,699.99,https://api.bestbuy.com/click/-/6625835/pdp,FALSE
2025-12-22T21:14:40Z,6625874,"TCL - 65"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",499.99,899.99,https://api.bestbuy.com/click/-/6625874/pdp,FALSE
2025-12-22T21:14:40Z,6625834,"TCL - 75"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",649.99,1199.99,https://api.bestbuy.com/click/-/6625834/pdp,FALSE
2025-12-23T13:32:37Z,6625835,"TCL - 55"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",349.99,699.99,https://api.bestbuy.com/click/-/6625835/pdp,FALSE
2025-12-23T13:32:37Z,6625874,"TCL - 65"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",499.99,899.99,https://api.bestbuy.com/click/-/6625874/pdp,FALSE
2025-12-23T13:32:37Z,6625834,"TCL - 75"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",649.99,1199.99,https://api.bestbuy.com/click/-/6625834/pdp,FALSE
2025-12-23T21:15:17Z,6625835,"TCL - 55"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",349.99,699.99,https://api.bestbuy.com/click/-/6625835/pdp,FALSE
2025-12-23T21:15:17Z,6625874,"TCL - 65"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",499.99,899.99,https://api.bestbuy.com/click/-/6625874/pdp,FALSE
2025-12-23T21:15:17Z,6625834,"TCL - 75"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",649.99,1199.99,https://api.bestbuy.com/click/-/6625834/pdp,FALSE
2025-12-24T13:29:02Z,6625835,"TCL - 55"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",349.99,699.99,https://api.bestbuy.com/click/-/6625835/pdp,FALSE
2025-12-24T13:29:02Z,6625874,"TCL - 65"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",499.99,899.99,https://api.bestbuy.com/click/-/6625874/pdp,FALSE
2025-12-24T13:29:02Z,6625834,"TCL - 75"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",649.99,1199.99,https://api.bestbuy.com/click/-/6625834/pdp,FALSE
2025-12-24T21:14:39Z,6625835,"TCL - 55"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",349.99,699.99,https://api.bestbuy.com/click/-/6625835/pdp,FALSE
2025-12-24T21:14:39Z,6625874,"TCL - 65"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",499.99,899.99,https://api.bestbuy.com/click/-/6625874/pdp,FALSE
2025-12-24T21:14:39Z,6625834,"TCL - 75"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",649.99,1199.99,https://api.bestbuy.com/click/-/6625834/pdp,FALSE
2025-12-25T13:28:59Z,6625835,"TCL - 55"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",349.99,699.99,https://api.bestbuy.com/click/-/6625835/pdp,FALSE
2025-12-25T13:28:59Z,6625874,"TCL - 65"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",499.99,899.99,https://api.bestbuy.com/click/-/6625874/pdp,FALSE
2025-12-25T13:28:59Z,6625834,"TCL - 75"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",649.99,1199.99,https://api.bestbuy.com/click/-/6625834/pdp,FALSE
2025-12-25T21:14:54Z,6625835,"TCL - 55"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",349.99,699.99,https://api.bestbuy.com/click/-/6625835/pdp,FALSE
2025-12-25T21:14:54Z,6625874,"TCL - 65"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",499.99,899.99,https://api.bestbuy.com/click/-/6625874/pdp,FALSE
2025-12-25T21:14:54Z,6625834,"TCL - 75"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",649.99,1199.99,https://api.bestbuy.com/click/-/6625834/pdp,FALSE
2025-12-26T13:29:34Z,6625835,"TCL - 55"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",349.99,699.99,https://api.bestbuy.com/click/-/6625835/pdp,FALSE
2025-12-26T13:29:34Z,6625874,"TCL - 65"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",499.99,899.99,https://api.bestbuy.com/click/-/6625874/pdp,FALSE
2025-12-26T13:29:34Z,6625834,"TCL - 75"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",649.99,1199.99,https://api.bestbuy.com/click/-/6625834/pdp,FALSE
2025-12-26T21:14:27Z,6625835,"TCL - 55"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",349.99,699.99,https://api.bestbuy.com/click/-/6625835/pdp,FALSE
2025-12-26T21:14:27Z,6625874,"TCL - 65"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",499.99,899.99,https://api.bestbuy.com/click/-/6625874/pdp,FALSE
2025-12-26T21:14:27Z,6625834,"TCL - 75"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",649.99,1199.99,https://api.bestbuy.com/click/-/6625834/pdp,FALSE
2025-12-27T13:25:09Z,6625835,"TCL - 55"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",349.99,699.99,https://api.bestbuy.com/click/-/6625835/pdp,FALSE
2025-12-27T13:25:09Z,6625874,"TCL - 65"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",499.99,899.99,https://api.bestbuy.com/click/-/6625874/pdp,FALSE
2025-12-27T13:25:09Z,6625834,"TCL - 75"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",649.99,1199.99,https://api.bestbuy.com/click/-/6625834/pdp,FALSE
2025-12-27T21:13:36Z,6625835,"TCL - 55"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",349.99,699.99,https://api.bestbuy.com/click/-/6625835/pdp,FALSE
2025-12-27T21:13:36Z,6625874,"TCL - 65"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",499.99,899.99,https://api.bestbuy.com/click/-/6625874/pdp,FALSE
2025-12-27T21:13:36Z,6625834,"TCL - 75"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",649.99,1199.99,https://api.bestbuy.com/click/-/6625834/pdp,FALSE
2025-12-28T13:26:07Z,6625835,"TCL - 55"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",349.99,699.99,https://api.bestbuy.com/click/-/6625835/pdp,FALSE
2025-12-28T13:26:07Z,6625874,"TCL - 65"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",499.99,899.99,https://api.bestbuy.com/click/-/6625874/pdp,FALSE
2025-12-28T13:26:07Z,6625834,"TCL - 75"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",649.99,1199.99,https://api.bestbuy.com/click/-/6625834/pdp,FALSE
2025-12-28T21:14:41Z,6625835,"TCL - 55"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",349.99,699.99,https://api.bestbuy.com/click/-/6625835/pdp,FALSE
2025-12-28T21:14:41Z,6625874,"TCL - 65"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",499.99,899.99,https://api.bestbuy.com/click/-/6625874/pdp,FALSE
2025-12-28T21:14:41Z,6625834,"TCL - 75"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",649.99,1199.99,https://api.bestbuy.com/click/-/6625834/pdp,FALSE
2025-12-29T13:34:19Z,6625835,"TCL - 55"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",379.99,699.99,https://api.bestbuy.com/click/-/6625835/pdp,TRUE
2025-12-29T13:34:19Z,6625874,"TCL - 65"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",549.99,899.99,https://api.bestbuy.com/click/-/6625874/pdp,TRUE
2025-12-29T13:34:19Z,6625834,"TCL - 75"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",699.99,1199.99,https://api.bestbuy.com/click/-/6625834/pdp,TRUE
2025-12-29T21:14:56Z,6625835,"TCL - 55"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",379.99,699.99,https://api.bestbuy.com/click/-/6625835/pdp,FALSE
2025-12-29T21:14:56Z,6625874,"TCL - 65"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",549.99,899.99,https://api.bestbuy.com/click/-/6625874/pdp,FALSE
2025-12-29T21:14:56Z,6625834,"TCL - 75"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",699.99,1199.99,https://api.bestbuy.com/click/-/6625834/pdp,FALSE
2025-12-30T13:33:07Z,6625835,"TCL - 55"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",379.99,699.99,https://api.bestbuy.com/click/-/6625835/pdp,FALSE
2025-12-30T13:33:07Z,6625874,"TCL - 65"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",549.99,899.99,https://api.bestbuy.com/click/-/6625874/pdp,FALSE
2025-12-30T13:33:07Z,6625834,"TCL - 75"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",699.99,1199.99,https://api.bestbuy.com/click/-/6625834/pdp,FALSE
2025-12-30T21:15:39Z,6625835,"TCL - 55"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",379.99,699.99,https://api.bestbuy.com/click/-/6625835/pdp,FALSE
2025-12-30T21:15:39Z,6625874,"TCL - 65"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",549.99,899.99,https://api.bestbuy.com/click/-/6625874/pdp,FALSE
2025-12-30T21:15:39Z,6625834,"TCL - 75"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",699.99,1199.99,https://api.bestbuy.com/click/-/6625834/pdp,FALSE
2025-12-31T13:29:17Z,6625835,"TCL - 55"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",379.99,699.99,https://api.bestbuy.com/click/-/6625835/pdp,FALSE
2025-12-31T13:29:17Z,6625874,"TCL - 65"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",549.99,899.99,https://api.bestbuy.com/click/-/6625874/pdp,FALSE
2025-12-31T13:29:17Z,6625834,"TCL - 75"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",699.99,1199.99,https://api.bestbuy.com/click/-/6625834/pdp,FALSE
2025-12-31T21:14:46Z,6625835,"TCL - 55"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",379.99,699.99,https://api.bestbuy.com/click/-/6625835/pdp,FALSE
2025-12-31T21:14:46Z,6625874,"TCL - 65"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",549.99,899.99,https://api.bestbuy.com/click/-/6625874/pdp,FALSE
2025-12-31T21:14:46Z,6625834,"TCL - 75"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",699.99,1199.99,https://api.bestbuy.com/click/-/6625834/pdp,FALSE
2026-01-01T13:30:41Z,6625835,"TCL - 55"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",379.99,699.99,https://api.bestbuy.com/click/-/6625835/pdp,FALSE
2026-01-01T13:30:41Z,6625874,"TCL - 65"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",549.99,899.99,https://api.bestbuy.com/click/-/6625874/pdp,FALSE
2026-01-01T13:30:41Z,6625834,"TCL - 75"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",699.99,1199.99,https://api.bestbuy.com/click/-/6625834/pdp,FALSE
2026-01-01T21:15:12Z,6625835,"TCL - 55"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",379.99,699.99,https://api.bestbuy.com/click/-/6625835/pdp,FALSE
2026-01-01T21:15:12Z,6625874,"TCL - 65"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",549.99,899.99,https://api.bestbuy.com/click/-/6625874/pdp,FALSE
2026-01-01T21:15:12Z,6625834,"TCL - 75"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",699.99,1199.99,https://api.bestbuy.com/click/-/6625834/pdp,FALSE
2026-01-02T13:29:23Z,6625835,"TCL - 55"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",379.99,699.99,https://api.bestbuy.com/click/-/6625835/pdp,FALSE
2026-01-02T13:29:23Z,6625874,"TCL - 65"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",549.99,899.99,https://api.bestbuy.com/click/-/6625874/pdp,FALSE
2026-01-02T13:29:23Z,6625834,"TCL - 75"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",699.99,1199.99,https://api.bestbuy.com/click/-/6625834/pdp,FALSE
2026-01-02T21:12:25Z,6625835,"TCL - 55"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",379.99,699.99,https://api.bestbuy.com/click/-/6625835/pdp,FALSE
2026-01-02T21:12:25Z,6625874,"TCL - 65"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",549.99,899.99,https://api.bestbuy.com/click/-/6625874/pdp,FALSE
2026-01-02T21:12:25Z,6625834,"TCL - 75"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",699.99,1199.99,https://api.bestbuy.com/click/-/6625834/pdp,FALSE
2026-01-03T13:25:56Z,6625835,"TCL - 55"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",379.99,699.99,https://api.bestbuy.com/click/-/6625835/pdp,FALSE
2026-01-03T13:25:56Z,6625874,"TCL - 65"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",549.99,899.99,https://api.bestbuy.com/click/-/6625874/pdp,FALSE
2026-01-03T13:25:56Z,6625834,"TCL - 75"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",699.99,1199.99,https://api.bestbuy.com/click/-/6625834/pdp,FALSE
2026-01-03T21:14:29Z,6625835,"TCL - 55"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",379.99,699.99,https://api.bestbuy.com/click/-/6625835/pdp,FALSE
2026-01-03T21:14:29Z,6625874,"TCL - 65"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",549.99,899.99,https://api.bestbuy.com/click/-/6625874/pdp,FALSE
2026-01-03T21:14:29Z,6625834,"TCL - 75"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",699.99,1199.99,https://api.bestbuy.com/click/-/6625834/pdp,FALSE
2026-01-04T13:26:27Z,6625835,"TCL - 55"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",379.99,699.99,https://api.bestbuy.com/click/-/6625835/pdp,FALSE
2026-01-04T13:26:27Z,6625874,"TCL - 65"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",549.99,899.99,https://api.bestbuy.com/click/-/6625874/pdp,FALSE
2026-01-04T13:26:27Z,6625834,"TCL - 75"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",699.99,1199.99,https://api.bestbuy.com/click/-/6625834/pdp,FALSE
2026-01-04T21:14:34Z,6625835,"TCL - 55"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",379.99,699.99,https://api.bestbuy.com/click/-/6625835/pdp,FALSE
2026-01-04T21:14:34Z,6625874,"TCL - 65"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",549.99,899.99,https://api.bestbuy.com/click/-/6625874/pdp,FALSE
2026-01-04T21:14:34Z,6625834,"TCL - 75"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",699.99,1199.99,https://api.bestbuy.com/click/-/6625834/pdp,FALSE
2026-01-05T13:37:32Z,6625835,"TCL - 55"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",379.99,699.99,https://api.bestbuy.com/click/-/6625835/pdp,FALSE
2026-01-05T13:37:32Z,6625874,"TCL - 65"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",549.99,899.99,https://api.bestbuy.com/click/-/6625874/pdp,FALSE
2026-01-05T13:37:32Z,6625834,"TCL - 75"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",699.99,1199.99,https://api.bestbuy.com/click/-/6625834/pdp,FALSE
2026-01-05T21:16:08Z,6625835,"TCL - 55"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",379.99,699.99,https://api.bestbuy.com/click/-/6625835/pdp,FALSE
2026-01-05T21:16:08Z,6625874,"TCL - 65"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",549.99,899.99,https://api.bestbuy.com/click/-/6625874/pdp,FALSE
2026-01-05T21:16:08Z,6625834,"TCL - 75"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",699.99,1199.99,https://api.bestbuy.com/click/-/6625834/pdp,FALSE
2026-01-06T13:34:14Z,6625835,"TCL - 55"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",379.99,699.99,https://api.bestbuy.com/click/-/6625835/pdp,FALSE
2026-01-06T13:34:14Z,6625874,"TCL - 65"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",549.99,899.99,https://api.bestbuy.com/click/-/6625874/pdp,FALSE
2026-01-06T13:34:14Z,6625834,"TCL - 75"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",1199.99,1199.99,https://api.bestbuy.com/click/-/6625834/pdp,TRUE
2026-01-06T21:17:02Z,6625835,"TCL - 55"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",379.99,699.99,https://api.bestbuy.com/click/-/6625835/pdp,FALSE
2026-01-06T21:17:02Z,6625874,"TCL - 65"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",549.99,899.99,https://api.bestbuy.com/click/-/6625874/pdp,FALSE
2026-01-06T21:17:02Z,6625834,"TCL - 75"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",1199.99,1199.99,https://api.bestbuy.com/click/-/6625834/pdp,FALSE
2026-01-07T13:36:34Z,6625835,"TCL - 55"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",379.99,699.99,https://api.bestbuy.com/click/-/6625835/pdp,FALSE
2026-01-07T13:36:34Z,6625874,"TCL - 65"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",899.99,899.99,https://api.bestbuy.com/click/-/6625874/pdp,TRUE
2026-01-07T13:36:34Z,6625834,"TCL - 75"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",699.99,1199.99,https://api.bestbuy.com/click/-/6625834/pdp,TRUE
2026-01-07T21:16:00Z,6625835,"TCL - 55"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",379.99,699.99,https://api.bestbuy.com/click/-/6625835/pdp,FALSE
2026-01-07T21:16:00Z,6625874,"TCL - 65"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",899.99,899.99,https://api.bestbuy.com/click/-/6625874/pdp,FALSE
2026-01-07T21:16:00Z,6625834,"TCL - 75"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",699.99,1199.99,https://api.bestbuy.com/click/-/6625834/pdp,FALSE
2026-01-08T13:37:22Z,6625835,"TCL - 55"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",699.99,699.99,https://api.bestbuy.com/click/-/6625835/pdp,TRUE
2026-01-08T13:37:22Z,6625874,"TCL - 65"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",549.99,899.99,https://api.bestbuy.com/click/-/6625874/pdp,TRUE
2026-01-08T13:37:22Z,6625834,"TCL - 75"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",699.99,1199.99,https://api.bestbuy.com/click/-/6625834/pdp,FALSE
2026-01-08T21:16:40Z,6625835,"TCL - 55"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",699.99,699.99,https://api.bestbuy.com/click/-/6625835/pdp,FALSE
2026-01-08T21:16:40Z,6625874,"TCL - 65"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",549.99,899.99,https://api.bestbuy.com/click/-/6625874/pdp,FALSE
2026-01-08T21:16:40Z,6625834,"TCL - 75"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",699.99,1199.99,https://api.bestbuy.com/click/-/6625834/pdp,FALSE
2026-01-09T13:34:57Z,6625835,"TCL - 55"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",379.99,699.99,https://api.bestbuy.com/click/-/6625835/pdp,TRUE
2026-01-09T13:34:57Z,6625874,"TCL - 65"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",549.99,899.99,https://api.bestbuy.com/click/-/6625874/pdp,FALSE
2026-01-09T13:34:57Z,6625834,"TCL - 75"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",699.99,1199.99,https://api.bestbuy.com/click/-/6625834/pdp,FALSE
2026-01-09T21:16:34Z,6625835,"TCL - 55"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",379.99,699.99,https://api.bestbuy.com/click/-/6625835/pdp,FALSE
2026-01-09T21:16:34Z,6625874,"TCL - 65"" Class QM5K Series 4K UHD QD-Mini LED Smart TV with Google TV (2025)",549.99,899.99,https://api.bestbuy.com/click/-/6625874/pdp,FALSE
2026-01-09T21:16:34Z,6625834,"TCL - 75"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",699.99,1199.99,https://api.bestbuy.com/click/-/6625834/pdp,FALSE
2026-01-10T13:25:55Z,6625835,"TCL - 55"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",379.99,699.99,https://api.bestbuy.com/click/-/6625835/pdp,FALSE
2026-01-10T13:25:55Z,6625874,"TCL - 65"" Class QM5K Series 4K UHD QD-Mini LED Smart TV with Google TV (2025)",549.99,899.99,https://api.bestbuy.com/click/-/6625874/pdp,FALSE
2026-01-10T13:25:55Z,6625834,"TCL - 75"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",699.99,1199.99,https://api.bestbuy.com/click/-/6625834/pdp,FALSE
2026-01-10T21:14:25Z,6625835,"TCL - 55"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)",379.99,699.99,https://api.bestbuy.com/click/-/6625835/pdp,FALSE
2026-01-10T21:14:25Z,6625874,"TCL - 65"" Class QM5K Series 4K UHD QD-Mini LED Smart TV with Google TV (2025)",549.99,899.99,https://api.bestbuy.com/click/-/6625874/pdp,FALSE
